Model	Date	Time	WxFile	Long	Lat	GisOutSeq	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	PlantddBSum	BloomChillHr	TempIncr	ddbMinus10	ddbMinus85	OfEgDays	OfLaDays	OfPuDays	OfAdDays	OfPupSum	DamFrSum	PrcntAtkd	Mite01	GWSS01	Olivscal01	Amacul01	Cutil01	OleanScl01	Achilen01	Ed	Cocc01	OlvFly01	PrcpYrSum
OliveGIS	08Feb21	4:06:37-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	1	1	365	12	31	1971	2606	2.7	4337.73	4622.07	134	286.6	2259.9	0.000	0.0	0.0	15024.48	76925.64	229838.878	31343.12	3832.93	3740.13	76.17	0	0	0	0	0	0	0	0	0	1	322.3
OliveGIS	08Feb21	4:06:37-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	2	1	730	12	30	1972	2619	1.1	6925.07	7453.08	140	275.8	2431.9	0.000	0.0	0.0	23751.84	141894.38	74381.768	21282.66	5872.59	5388.75	69.64	0	0	0	0	0	0	0	0	0	1	409.9
OliveGIS	08Feb21	4:06:37-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	3	1	1096	12	31	1973	2608	1.2	7689.71	8102.66	117	181.4	2160.0	0.000	0.0	0.0	24796.76	125339.98	57055.054	37824.46	6023.83	6268.13	73.62	0	0	0	0	0	0	0	0	0	1	393.3
OliveGIS	08Feb21	4:06:37-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	4	1	1461	12	31	1974	2614	0.7	6207.82	6589.32	120	297.6	2526.3	0.000	0.0	0.0	20979.04	127027.88	86726.661	27584.63	5497.75	4883.94	70.48	0	0	0	0	0	0	0	0	0	1	251.1
OliveGIS	08Feb21	4:06:38-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	5	1	1826	12	31	1975	2613	1.2	5133.75	5919.73	131	266.1	1941.7	0.000	0.0	0.0	14497.71	75352.67	33450.545	21285.26	3681.64	4154.36	67.17	0	0	0	0	0	0	0	0	0	1	322.0
OliveGIS	08Feb21	4:06:38-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	6	1	2191	12	30	1976	2622	3.4	7185.63	8056.17	130	253.4	2082.0	0.000	0.0	0.0	14083.40	68905.68	26300.389	7381.83	3130.89	4555.68	54.31	0	0	0	0	0	0	0	0	0	1	364.3
OliveGIS	08Feb21	4:06:38-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	7	1	2557	12	31	1977	2625	1.6	6965.89	7326.27	133	259.6	2267.4	0.000	0.0	0.0	15758.15	77349.47	29646.074	13352.20	3364.42	4626.11	60.63	0	0	0	0	0	0	0	0	0	1	394.9
OliveGIS	08Feb21	4:06:38-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	8	1	2922	12	31	1978	2630	1.0	5857.65	6659.20	115	231.6	1737.6	0.000	0.0	0.0	11147.02	60639.22	26466.784	18813.35	3763.16	4421.82	63.44	0	0	0	0	0	0	0	0	0	1	310.5
OliveGIS	08Feb21	4:06:39-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	9	1	3287	12	31	1979	2617	0.5	6539.70	7122.95	130	179.6	2262.0	0.000	0.0	0.0	14711.32	73996.57	27544.844	5378.41	3081.76	4142.57	55.92	0	0	0	0	0	0	0	0	0	1	449.0
OliveGIS	08Feb21	4:06:39-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	10	1	3652	12	30	1980	2629	1.0	5879.80	6131.03	125	184.3	2029.8	0.000	0.0	0.0	13934.20	69100.29	27947.944	17156.72	3466.57	4238.95	66.24	0	0	0	0	0	0	0	0	0	1	191.7
OliveGIS	08Feb21	4:06:39-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	11	1	4018	12	31	1981	2637	1.5	7678.77	8313.50	115	207.1	2008.7	0.000	0.0	0.0	18778.90	95569.74	40901.571	13689.05	5373.93	6044.76	69.08	0	0	0	0	0	0	0	0	0	1	265.8
